id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,waterfront,view,sqft_living15,sqft_lot15,lat,long
1926049355,5.0,2.0,2620.0,7030.0,1.0,3.0,8.0,0.0,0.0,1360.0,7964.0,47.7338,-122.352
6638900405,2.0,1.0,800.0,6016.0,1.0,3.0,6.0,0.0,0.0,1470.0,3734.0,47.6913,-122.369
3447000030,3.0,2.0,1410.0,11995.0,1.0,4.0,8.0,0.0,0.0,2690.0,12650.0,47.5718,-122.127
8570900162,2.0,1.0,950.0,15996.0,1.0,4.0,7.0,0.0,0.0,950.0,25510.0,47.4987,-121.787
3902100150,5.0,2.0,2150.0,4500.0,1.5,3.0,8.0,0.0,0.0,1300.0,4500.0,47.5582,-122.388
8563001130,5.0,2.5,2960.0,8968.0,1.0,4.0,8.0,0.0,0.0,1890.0,9077.0,47.6233,-122.102
8019200823,4.0,1.5,1810.0,9000.0,1.5,3.0,7.0,0.0,0.0,1520.0,9780.0,47.4911,-122.322
5269200050,2.0,1.0,700.0,8174.0,1.0,3.0,5.0,0.0,0.0,1250.0,8046.0,47.5136,-122.349
7334501440,3.0,1.5,1150.0,11475.0,1.0,3.0,7.0,0.0,0.0,1640.0,11475.0,47.4629,-121.744
5418650080,4.0,2.5,3690.0,11468.0,2.0,3.0,11.0,0.0,0.0,3370.0,10751.0,47.5699,-122.092
7520000330,3.0,2.5,1690.0,7460.0,1.0,3.0,7.0,0.0,0.0,1900.0,7302.0,47.4964,-122.353
5459000240,3.0,1.75,1670.0,9600.0,1.0,5.0,8.0,0.0,0.0,1900.0,9600.0,47.5754,-122.233
3332500636,2.0,1.0,920.0,4095.0,1.0,4.0,6.0,0.0,0.0,1460.0,4945.0,47.5484,-122.278
2771600350,3.0,1.75,2130.0,6500.0,1.0,3.0,8.0,0.0,2.0,2020.0,5000.0,47.6424,-122.386
1926049385,4.0,2.5,2650.0,7200.0,2.0,3.0,8.0,0.0,0.0,2110.0,7269.0,47.7317,-122.354
5634500170,2.0,1.0,950.0,11835.0,1.0,3.0,5.0,0.0,0.0,1690.0,12586.0,47.7494,-122.237
5424100030,3.0,2.5,2329.0,5720.0,2.0,3.0,8.0,0.0,0.0,2197.0,5720.0,47.362,-122.2
3131201310,5.0,1.0,1280.0,3876.0,1.5,3.0,7.0,0.0,0.0,1420.0,3825.0,47.6605,-122.324
7852160250,4.0,3.25,3570.0,14408.0,2.0,3.0,10.0,0.0,2.0,4100.0,14577.0,47.536,-121.857
2423069039,3.0,2.5,2500.0,51836.0,1.0,3.0,9.0,0.0,0.0,2270.0,54450.0,47.4694,-121.989
582000644,4.0,2.0,1990.0,6000.0,1.0,3.0,9.0,0.0,0.0,1770.0,6000.0,47.6515,-122.397
3424069145,3.0,1.0,1400.0,5662.0,1.5,5.0,5.0,0.0,0.0,1250.0,14375.0,47.5271,-122.036
9477200200,3.0,1.75,1650.0,9480.0,1.0,3.0,7.0,0.0,0.0,1540.0,8400.0,47.726,-122.191
934300140,4.0,1.5,2000.0,6778.0,1.0,4.0,7.0,0.0,0.0,1940.0,7531.0,47.3708,-122.311
3250500140,3.0,1.75,1400.0,9900.0,1.0,3.0,7.0,0.0,0.0,1810.0,10796.0,47.6272,-122.209
255000320,3.0,2.5,1990.0,12866.0,2.0,4.0,7.0,0.0,0.0,2310.0,8803.0,47.7477,-122.17
1621069045,4.0,2.5,3870.0,50965.0,2.0,3.0,10.0,0.0,0.0,2170.0,65843.0,47.3109,-122.045
4475000170,4.0,3.0,2580.0,5511.0,2.0,3.0,8.0,0.0,0.0,2010.0,5600.0,47.4286,-122.185
2877101340,2.0,1.0,640.0,2500.0,1.0,4.0,6.0,0.0,0.0,1460.0,4200.0,47.6776,-122.361
2856100125,2.0,1.0,800.0,5100.0,1.0,3.0,7.0,0.0,0.0,1330.0,5100.0,47.6775,-122.388
3579800405,4.0,2.5,2300.0,10880.0,1.0,4.0,7.0,0.0,0.0,1960.0,10400.0,47.7341,-122.242
7961500010,3.0,2.25,2210.0,10794.0,1.0,3.0,7.0,0.0,0.0,2230.0,10753.0,47.4911,-122.224
5309101050,3.0,2.0,1580.0,4010.0,1.0,4.0,7.0,0.0,0.0,1350.0,5350.0,47.6769,-122.371
2754700035,5.0,3.5,3420.0,4216.0,2.0,3.0,9.0,0.0,0.0,1420.0,4500.0,47.6799,-122.304
4402700125,3.0,1.75,1790.0,7679.0,1.0,4.0,7.0,0.0,0.0,1560.0,7680.0,47.7442,-122.338
8807810890,3.0,1.0,1250.0,21303.0,1.0,3.0,6.0,0.0,0.0,1250.0,17920.0,47.6625,-122.059
7140200450,4.0,2.75,1810.0,7350.0,1.0,4.0,7.0,0.0,0.0,1750.0,7350.0,47.3703,-122.171
4058802335,4.0,1.75,2290.0,7380.0,1.0,3.0,7.0,0.0,0.0,1170.0,7381.0,47.5034,-122.245
114100791,3.0,1.5,1170.0,9848.0,1.0,3.0,7.0,0.0,0.0,2220.0,5542.0,47.7612,-122.234
3904901670,3.0,2.25,1470.0,4653.0,2.0,4.0,7.0,0.0,0.0,1560.0,4119.0,47.5667,-122.018
4022300035,3.0,1.0,1580.0,13912.0,1.0,4.0,8.0,0.0,0.0,2130.0,16420.0,47.7552,-122.276
8092500150,4.0,2.75,1300.0,9638.0,1.0,2.0,7.0,0.0,0.0,1670.0,9638.0,47.3683,-122.109
9165100130,3.0,1.75,1180.0,4080.0,1.0,4.0,6.0,0.0,0.0,1490.0,4080.0,47.6825,-122.391
1561910270,3.0,2.5,2720.0,11937.0,2.0,3.0,9.0,0.0,0.0,2590.0,9683.0,47.4185,-122.212
475000187,3.0,2.5,1150.0,1194.0,2.0,3.0,8.0,0.0,0.0,1450.0,1714.0,47.6684,-122.365
4139660430,5.0,3.0,3640.0,28531.0,2.0,3.0,10.0,0.0,0.0,3330.0,17186.0,47.5502,-122.13
6448000010,4.0,2.25,2940.0,20384.0,2.0,4.0,9.0,0.0,0.0,3410.0,19910.0,47.6214,-122.227
7312400080,3.0,1.75,1680.0,4800.0,1.0,4.0,7.0,0.0,0.0,1540.0,5000.0,47.5535,-122.377
8731000010,4.0,1.75,2290.0,10290.0,1.0,3.0,7.0,0.0,0.0,1800.0,7605.0,47.5045,-122.369
1332700200,3.0,2.25,1950.0,1968.0,2.0,4.0,7.0,0.0,0.0,1950.0,1968.0,47.5179,-122.195
9406500530,2.0,2.0,1090.0,1357.0,2.0,3.0,7.0,0.0,0.0,1078.0,1318.0,47.7526,-122.244
5104200420,3.0,1.5,1490.0,10132.0,1.0,4.0,6.0,0.0,0.0,1720.0,9915.0,47.4779,-122.145
6613000015,4.0,3.0,3180.0,4649.0,2.0,4.0,9.0,0.0,0.0,2720.0,5980.0,47.6583,-122.273
7830800339,4.0,2.5,2210.0,17715.0,2.0,3.0,8.0,0.0,0.0,2210.0,16907.0,47.3818,-122.2
472000895,4.0,2.75,4510.0,5000.0,2.5,3.0,8.0,0.0,2.0,2010.0,5000.0,47.6852,-122.4
6300000287,3.0,1.0,1410.0,5060.0,1.0,4.0,7.0,0.0,0.0,1130.0,5693.0,47.7073,-122.34
3585900430,3.0,1.5,1810.0,18483.0,1.0,3.0,8.0,0.0,0.0,2920.0,20279.0,47.7617,-122.378
5452301785,4.0,4.25,4070.0,13860.0,2.0,3.0,10.0,0.0,3.0,3430.0,9240.0,47.59,-122.229
2851200100,4.0,1.75,2130.0,5080.0,1.5,3.0,8.0,0.0,0.0,1900.0,5080.0,47.6427,-122.363
1722059021,3.0,2.0,1830.0,12891.0,1.0,3.0,7.0,0.0,0.0,2320.0,8709.0,47.3924,-122.192
9214400135,2.0,1.0,890.0,6095.0,1.0,3.0,7.0,0.0,0.0,1450.0,5985.0,47.6823,-122.298
1330290160,4.0,2.5,2260.0,6086.0,2.0,3.0,8.0,0.0,0.0,2260.0,6218.0,47.3642,-122.174
7202331160,5.0,2.5,2640.0,7096.0,2.0,3.0,7.0,0.0,0.0,2640.0,4850.0,47.6827,-122.038
2144800117,4.0,2.25,2600.0,9900.0,1.0,3.0,7.0,0.0,0.0,1770.0,11250.0,47.4881,-122.237
8682310470,2.0,1.75,1440.0,4660.0,1.0,3.0,8.0,0.0,2.0,1680.0,4989.0,47.7092,-122.015
8901001290,4.0,1.5,1380.0,7800.0,1.0,3.0,7.0,0.0,0.0,1770.0,7503.0,47.7093,-122.306
1330280100,3.0,1.0,1100.0,5734.0,1.0,4.0,7.0,0.0,0.0,1770.0,6050.0,47.3632,-122.174
2061100390,2.0,2.0,1440.0,3720.0,1.5,3.0,7.0,0.0,0.0,1490.0,4308.0,47.6902,-122.325
7852020790,3.0,2.5,2230.0,5348.0,2.0,3.0,8.0,0.0,0.0,2190.0,5205.0,47.5347,-121.866
3396200300,3.0,1.75,2110.0,7129.0,1.0,3.0,8.0,0.0,0.0,1810.0,8674.0,47.7219,-122.102
3570000160,4.0,2.75,2600.0,36583.0,1.0,5.0,8.0,0.0,0.0,2300.0,27820.0,47.593,-122.054
9371700132,3.0,1.75,1390.0,9585.0,1.0,4.0,7.0,0.0,0.0,1240.0,8188.0,47.752,-122.35
5153200356,4.0,1.75,2250.0,16000.0,1.0,3.0,8.0,0.0,0.0,1930.0,16000.0,47.3303,-122.351
7212650200,3.0,2.5,2180.0,15484.0,1.0,3.0,8.0,0.0,0.0,2090.0,10775.0,47.2688,-122.309
9828702265,3.0,2.5,1480.0,1171.0,3.0,3.0,8.0,0.0,0.0,1480.0,1231.0,47.62,-122.3
203900380,3.0,1.0,1300.0,8800.0,1.0,3.0,7.0,0.0,0.0,1600.0,12210.0,47.64,-121.966
3188100065,2.0,1.0,910.0,6490.0,1.0,3.0,7.0,0.0,0.0,1040.0,6490.0,47.6892,-122.306
2322069175,3.0,1.75,1610.0,38707.0,1.0,3.0,7.0,0.0,0.0,1930.0,45151.0,47.3778,-122.001
2579500101,4.0,3.5,4010.0,10880.0,2.0,4.0,11.0,0.0,3.0,3530.0,17310.0,47.5359,-122.213
8563000770,3.0,1.75,1510.0,8433.0,1.0,4.0,7.0,0.0,0.0,1950.0,8199.0,47.6226,-122.103
8902000050,3.0,1.75,1720.0,7200.0,1.0,3.0,7.0,0.0,0.0,1380.0,8000.0,47.7062,-122.304
8651411260,2.0,1.0,980.0,5393.0,1.0,3.0,6.0,0.0,0.0,980.0,5200.0,47.3674,-122.081
6905200215,3.0,2.5,1920.0,4480.0,2.0,3.0,9.0,0.0,1.0,1790.0,4500.0,47.6472,-122.373
7640400190,3.0,2.0,1770.0,8141.0,1.0,5.0,8.0,0.0,0.0,1770.0,8100.0,47.7232,-122.371
7972604001,5.0,1.75,1830.0,7986.0,1.0,4.0,7.0,0.0,0.0,1410.0,7260.0,47.5208,-122.35
259600530,4.0,1.0,2070.0,7519.0,1.0,3.0,7.0,0.0,0.0,1730.0,7519.0,47.632,-122.119
7857001560,3.0,1.0,1850.0,5775.0,2.0,3.0,6.0,0.0,0.0,1520.0,3578.0,47.5446,-122.296
5652600427,4.0,2.0,1700.0,6375.0,1.0,4.0,7.0,0.0,0.0,1470.0,8360.0,47.6973,-122.295
1939050110,3.0,2.25,1440.0,15661.0,1.0,3.0,8.0,0.0,0.0,1440.0,13963.0,47.6225,-122.038
8901001170,3.0,1.0,1660.0,7500.0,1.0,4.0,7.0,0.0,0.0,1450.0,7500.0,47.7105,-122.306
6822100030,3.0,1.0,1110.0,6000.0,1.5,5.0,7.0,0.0,0.0,1420.0,6000.0,47.6496,-122.403
3423059140,4.0,2.25,2970.0,54450.0,2.0,3.0,8.0,0.0,0.0,2260.0,6465.0,47.4338,-122.146
8960000030,3.0,1.0,1180.0,7669.0,1.0,4.0,7.0,0.0,0.0,1190.0,7669.0,47.4479,-122.176
5437820020,3.0,1.75,1580.0,7875.0,1.0,3.0,7.0,0.0,0.0,1560.0,8314.0,47.1958,-122.003
1898310100,3.0,2.5,1830.0,8372.0,2.0,3.0,8.0,0.0,0.0,1770.0,8372.0,47.3116,-122.4
1564000740,4.0,2.5,4660.0,7157.0,2.0,3.0,9.0,0.0,0.0,3300.0,7047.0,47.5352,-122.156
4140940130,3.0,2.75,2240.0,3360.0,2.0,3.0,8.0,0.0,0.0,1790.0,5873.0,47.4999,-122.232
1250200414,3.0,2.25,1110.0,979.0,2.0,3.0,7.0,0.0,0.0,1170.0,1400.0,47.5999,-122.3
2781250750,2.0,2.0,1360.0,3300.0,2.0,3.0,6.0,0.0,0.0,1310.0,3300.0,47.3489,-122.022
9547202380,3.0,1.0,1750.0,5355.0,2.0,4.0,7.0,0.0,0.0,2240.0,4590.0,47.6792,-122.31
795002450,2.0,1.0,780.0,6250.0,1.0,3.0,6.0,0.0,0.0,1280.0,7100.0,47.5099,-122.33
2207500880,3.0,1.0,1580.0,4000.0,2.0,3.0,8.0,0.0,0.0,2190.0,4000.0,47.6363,-122.32
1472800220,3.0,2.5,2190.0,17108.0,2.0,3.0,8.0,0.0,0.0,2400.0,14040.0,47.7321,-121.964
7229000025,4.0,3.0,2200.0,10800.0,1.0,3.0,6.0,0.0,0.0,1430.0,10800.0,47.4476,-122.169
3918400017,0.0,0.0,1470.0,979.0,3.0,3.0,8.0,0.0,2.0,1470.0,1399.0,47.7145,-122.356
7941600390,3.0,1.75,1580.0,8820.0,1.0,4.0,7.0,0.0,0.0,1280.0,8500.0,47.317,-122.325
4027701055,2.0,1.75,950.0,15219.0,1.0,3.0,8.0,0.0,0.0,1560.0,12416.0,47.7723,-122.262
6392001005,4.0,1.0,1360.0,6000.0,1.5,3.0,7.0,0.0,0.0,1710.0,6000.0,47.6854,-122.288
3629990110,3.0,2.25,1630.0,2520.0,2.0,3.0,7.0,0.0,0.0,1630.0,3131.0,47.5493,-121.998
7771300035,4.0,1.0,1360.0,8136.0,1.0,3.0,7.0,0.0,0.0,1570.0,8132.0,47.7366,-122.333
3693901720,4.0,1.75,1420.0,5000.0,1.5,4.0,7.0,0.0,0.0,1490.0,5000.0,47.6771,-122.397
2925059260,5.0,2.5,3000.0,10560.0,1.0,3.0,8.0,0.0,0.0,2690.0,11616.0,47.6249,-122.206
6402710120,3.0,2.5,1880.0,7838.0,2.0,3.0,7.0,0.0,0.0,1810.0,7915.0,47.4439,-122.19
1153000150,5.0,2.5,2700.0,16570.0,1.0,4.0,8.0,0.0,0.0,2570.0,11840.0,47.6144,-122.167
3693901105,4.0,2.0,1610.0,5000.0,2.0,5.0,7.0,0.0,0.0,1300.0,4950.0,47.6775,-122.398
5379805910,5.0,2.75,2210.0,13500.0,1.0,5.0,7.0,0.0,0.0,1590.0,10850.0,47.4468,-122.282
826059152,5.0,1.0,2170.0,65340.0,1.5,4.0,7.0,0.0,0.0,3170.0,12884.0,47.7555,-122.204
1774000200,3.0,1.75,1920.0,9102.0,1.0,3.0,7.0,0.0,0.0,1920.0,9760.0,47.7487,-122.082
8731981410,4.0,2.25,2090.0,7400.0,1.0,3.0,9.0,0.0,0.0,2260.0,8000.0,47.3178,-122.38
2309710230,3.0,2.75,1740.0,5757.0,1.0,3.0,7.0,0.0,0.0,2380.0,5647.0,47.1941,-121.979
8099800590,3.0,1.5,1440.0,28516.0,1.0,4.0,7.0,0.0,0.0,2080.0,27049.0,47.5829,-122.005
526059122,5.0,2.25,2710.0,22120.0,1.0,3.0,7.0,0.0,0.0,2850.0,12224.0,47.7642,-122.195
3971700510,5.0,1.75,1830.0,16650.0,1.5,3.0,7.0,0.0,0.0,1790.0,12743.0,47.7734,-122.315
8901001185,4.0,3.0,2280.0,7400.0,1.0,3.0,7.0,0.0,0.0,1540.0,7500.0,47.711,-122.306
2425049061,3.0,2.0,3570.0,30456.0,1.0,3.0,8.0,0.0,1.0,3570.0,27418.0,47.6413,-122.24
7888300340,3.0,1.0,1730.0,7950.0,1.0,4.0,7.0,0.0,0.0,1830.0,8890.0,47.3644,-122.312
3226049401,3.0,1.75,1950.0,6504.0,1.0,3.0,8.0,0.0,0.0,1660.0,6552.0,47.6934,-122.328
3185600055,6.0,5.0,3440.0,4500.0,2.0,3.0,8.0,0.0,0.0,1400.0,5500.0,47.4871,-122.219
3278602170,2.0,2.25,1560.0,1705.0,2.0,3.0,8.0,0.0,0.0,1560.0,1758.0,47.5482,-122.374
2346800180,5.0,1.0,2230.0,16800.0,1.5,4.0,7.0,0.0,3.0,2730.0,18400.0,47.5161,-122.395
3751601877,4.0,3.5,3828.0,18900.0,2.5,3.0,9.0,0.0,0.0,2120.0,18900.0,47.2851,-122.277
109200730,3.0,1.75,1850.0,7684.0,1.0,3.0,8.0,0.0,0.0,1940.0,7630.0,47.2975,-122.37
6099400030,3.0,1.75,2300.0,41900.0,1.0,4.0,8.0,0.0,0.0,1160.0,8547.0,47.477,-122.292
2892600016,2.0,1.0,820.0,8860.0,1.0,3.0,6.0,0.0,0.0,1660.0,15375.0,47.452,-122.19
7301300215,4.0,2.0,1640.0,7200.0,1.0,3.0,7.0,0.0,0.0,1500.0,9000.0,47.7471,-122.324
5411600020,4.0,2.5,2810.0,4922.0,2.0,3.0,9.0,0.0,0.0,2920.0,4922.0,47.614,-122.041
8731983340,3.0,2.25,1850.0,7800.0,2.0,3.0,9.0,0.0,0.0,2360.0,8000.0,47.3146,-122.379
6666830320,5.0,3.5,3220.0,5081.0,2.0,3.0,8.0,0.0,0.0,2970.0,5753.0,47.7048,-122.111
2215902010,3.0,2.5,1600.0,7000.0,2.0,4.0,8.0,0.0,0.0,1700.0,7000.0,47.3534,-122.057
7852190050,6.0,3.5,3600.0,6875.0,2.0,3.0,8.0,0.0,0.0,3150.0,6663.0,47.5401,-121.879
3023039231,1.0,1.0,920.0,91476.0,1.5,3.0,6.0,0.0,0.0,1746.0,91476.0,47.448,-122.472
7702080150,5.0,2.75,2980.0,4502.0,2.0,3.0,9.0,0.0,0.0,2850.0,4501.0,47.7698,-122.235
3825310760,4.0,2.5,3230.0,7766.0,2.0,3.0,9.0,0.0,0.0,3740.0,8344.0,47.7069,-122.131
4472000050,3.0,2.5,1890.0,6088.0,2.0,3.0,7.0,0.0,0.0,1700.0,6600.0,47.2886,-122.218
6031400092,5.0,3.0,2230.0,8642.0,1.0,3.0,7.0,0.0,0.0,2100.0,11056.0,47.487,-122.32
1566100130,2.0,1.0,780.0,8271.0,1.0,4.0,6.0,0.0,0.0,2220.0,8271.0,47.7,-122.3
9510970310,4.0,2.5,3010.0,6100.0,2.0,3.0,9.0,0.0,0.0,2890.0,5176.0,47.6647,-122.08
7732000045,3.0,2.75,2610.0,11290.0,1.0,3.0,7.0,0.0,0.0,2570.0,9125.0,47.6632,-122.201
7852180650,3.0,2.5,1970.0,4058.0,2.0,3.0,7.0,0.0,0.0,2340.0,4067.0,47.5308,-121.853
820079101,3.0,2.25,2040.0,435600.0,2.0,4.0,7.0,0.0,2.0,2020.0,223027.0,47.2328,-121.945
7452500815,2.0,1.0,960.0,5000.0,1.0,3.0,6.0,0.0,0.0,930.0,5000.0,47.5188,-122.372
1402700170,5.0,3.0,3045.0,5030.0,2.0,3.0,8.0,0.0,0.0,3045.0,5322.0,47.4386,-122.127
1742800030,4.0,2.5,3140.0,9225.0,1.0,5.0,9.0,0.0,2.0,2460.0,9600.0,47.4904,-122.226
8857640860,4.0,2.5,2835.0,6598.0,2.0,3.0,8.0,0.0,0.0,2770.0,6969.0,47.3878,-122.034
6977000080,4.0,2.5,2280.0,9874.0,2.0,3.0,9.0,0.0,0.0,2670.0,9782.0,47.7099,-122.229
2320069260,3.0,2.0,2010.0,33090.0,1.5,5.0,8.0,0.0,2.0,1840.0,22620.0,47.2133,-122.007
6848200325,3.0,2.75,2240.0,3600.0,2.5,3.0,7.0,0.0,0.0,1716.0,3120.0,47.6244,-122.326
2755200110,3.0,1.75,2160.0,6272.0,1.0,4.0,8.0,0.0,0.0,1290.0,5376.0,47.6777,-122.306
5071400485,3.0,2.0,1980.0,6000.0,1.0,4.0,7.0,0.0,0.0,1260.0,6000.0,47.6921,-122.283
7137800085,3.0,1.75,1170.0,9085.0,1.0,3.0,7.0,0.0,0.0,1230.0,9085.0,47.2808,-122.354
5104530770,4.0,2.5,2300.0,4249.0,2.0,3.0,8.0,0.0,0.0,2390.0,4385.0,47.3516,-122.0
1651800010,4.0,1.75,2610.0,21600.0,1.0,4.0,8.0,0.0,0.0,2920.0,20330.0,47.6245,-122.227
2867100005,2.0,1.0,1700.0,3040.0,1.5,3.0,8.0,0.0,0.0,1620.0,3230.0,47.6442,-122.369
4038500330,3.0,1.75,1550.0,8134.0,1.0,4.0,7.0,0.0,0.0,1360.0,8000.0,47.6136,-122.121
2926049376,2.0,1.0,1060.0,10423.0,1.5,3.0,7.0,0.0,0.0,2240.0,10200.0,47.705,-122.313
255370020,4.0,2.5,2020.0,3600.0,2.0,3.0,7.0,0.0,0.0,2210.0,3800.0,47.3535,-122.017
6603000030,3.0,1.75,1300.0,8976.0,1.0,3.0,7.0,0.0,0.0,1430.0,9750.0,47.3357,-122.305
9264901490,4.0,2.25,3220.0,7889.0,2.0,3.0,8.0,0.0,0.0,2120.0,7651.0,47.3112,-122.339
7282300125,3.0,1.0,980.0,7000.0,1.0,3.0,6.0,0.0,0.0,1220.0,7000.0,47.7617,-122.357
7172200125,3.0,2.5,3400.0,5119.0,2.0,3.0,8.0,0.0,0.0,1740.0,5969.0,47.6843,-122.305
9368700031,2.0,1.0,720.0,18000.0,1.0,3.0,6.0,0.0,0.0,1250.0,7925.0,47.5054,-122.261
8700120270,4.0,2.5,1850.0,6037.0,2.0,3.0,7.0,0.0,0.0,1860.0,6037.0,47.359,-122.191
3303950760,4.0,2.5,2710.0,8127.0,2.0,3.0,8.0,0.0,0.0,2520.0,8436.0,47.379,-122.032
9834201100,4.0,2.0,1440.0,4855.0,2.0,4.0,7.0,0.0,0.0,1300.0,4080.0,47.5717,-122.287
9407001830,5.0,2.0,1860.0,9000.0,2.0,3.0,7.0,0.0,0.0,1390.0,9752.0,47.4484,-121.772
1559900200,3.0,2.25,1800.0,4500.0,2.0,3.0,7.0,0.0,0.0,1760.0,6589.0,47.7462,-121.98
3298300530,4.0,1.0,1550.0,7260.0,1.0,4.0,6.0,0.0,0.0,1210.0,7260.0,47.6229,-122.121
9839300125,4.0,2.0,1810.0,4400.0,2.0,3.0,8.0,0.0,0.0,1470.0,4400.0,47.6132,-122.292
1223089081,3.0,1.75,1510.0,44000.0,1.0,3.0,7.0,0.0,0.0,2290.0,36242.0,47.4851,-121.716
9358400080,4.0,3.5,4150.0,16197.0,2.0,3.0,10.0,0.0,0.0,3618.0,15210.0,47.3423,-122.183
5035300090,4.0,1.75,1830.0,6000.0,1.0,4.0,7.0,0.0,0.0,1540.0,6000.0,47.6536,-122.41
4019300030,3.0,1.75,1250.0,17493.0,1.0,3.0,7.0,0.0,0.0,2180.0,19553.0,47.7613,-122.274
1524800005,2.0,1.0,1400.0,10800.0,1.0,4.0,7.0,0.0,0.0,1560.0,11280.0,47.7726,-122.21
3343901183,3.0,1.0,1600.0,7324.0,1.0,4.0,7.0,0.0,0.0,1430.0,7249.0,47.5054,-122.19
5452800495,5.0,2.5,2410.0,15300.0,1.0,4.0,8.0,0.0,0.0,2440.0,15300.0,47.5416,-122.231
7899800864,2.0,2.0,1070.0,649.0,2.0,3.0,9.0,0.0,0.0,1070.0,928.0,47.5213,-122.357
2215900800,3.0,2.5,2000.0,7414.0,2.0,4.0,7.0,0.0,0.0,2000.0,7414.0,47.3508,-122.057
8838900167,4.0,2.5,2330.0,14289.0,2.0,4.0,8.0,0.0,0.0,2210.0,12823.0,47.5916,-122.148
1545808370,3.0,2.25,1700.0,8100.0,1.0,3.0,7.0,0.0,0.0,1700.0,8100.0,47.3601,-122.046
809002485,3.0,1.5,1140.0,4800.0,1.5,3.0,7.0,0.0,0.0,1260.0,4800.0,47.6368,-122.354
9268850290,3.0,2.25,1620.0,1057.0,3.0,3.0,8.0,0.0,0.0,1390.0,942.0,47.5396,-122.026
4137070030,3.0,2.5,1980.0,6608.0,2.0,3.0,8.0,0.0,0.0,2150.0,7495.0,47.2642,-122.213
7974200822,4.0,2.75,2600.0,4674.0,1.0,3.0,8.0,0.0,0.0,2600.0,6099.0,47.6782,-122.286
2472950120,3.0,2.0,1410.0,7622.0,1.0,4.0,7.0,0.0,0.0,1830.0,8330.0,47.4273,-122.147
7639900025,4.0,4.25,3500.0,8750.0,1.0,5.0,9.0,0.0,4.0,3110.0,8750.0,47.7222,-122.367
7101100055,3.0,1.75,2360.0,8290.0,1.0,4.0,7.0,0.0,0.0,1880.0,7670.0,47.6738,-122.281
7977200590,3.0,1.75,1640.0,4590.0,1.5,5.0,7.0,0.0,0.0,1760.0,5100.0,47.6846,-122.294
9241900115,4.0,3.0,3320.0,5760.0,2.0,3.0,9.0,0.0,0.0,2400.0,6144.0,47.6474,-122.389
8917100020,3.0,1.5,2170.0,16600.0,1.0,3.0,10.0,1.0,2.0,3130.0,13875.0,47.6307,-122.088
9238901020,2.0,1.0,780.0,4132.0,1.0,3.0,7.0,0.0,0.0,1100.0,5100.0,47.5324,-122.387
1326069188,3.0,2.5,1640.0,10424.0,2.0,3.0,7.0,0.0,0.0,1560.0,10101.0,47.7345,-121.977
5652601330,3.0,1.5,1020.0,9072.0,1.0,3.0,7.0,0.0,0.0,1620.0,7930.0,47.695,-122.301
6399600115,3.0,1.5,1280.0,16738.0,1.5,4.0,5.0,0.0,0.0,1590.0,16317.0,47.3895,-122.023
5635100080,4.0,2.5,2542.0,6120.0,2.0,3.0,8.0,0.0,0.0,2419.0,8984.0,47.3751,-122.188
7950302121,2.0,1.5,1010.0,1309.0,2.0,3.0,7.0,0.0,0.0,1190.0,3060.0,47.5659,-122.286
5104530560,3.0,2.5,2040.0,3810.0,2.0,3.0,8.0,0.0,0.0,2370.0,4590.0,47.3537,-122.0
8078490330,3.0,2.5,1980.0,9907.0,2.0,3.0,8.0,0.0,0.0,2050.0,9907.0,47.1903,-122.013
6641020050,4.0,2.5,2807.0,9430.0,2.0,3.0,8.0,0.0,0.0,2028.0,11056.0,47.7449,-122.223
4399200100,3.0,2.25,1560.0,9706.0,1.0,4.0,7.0,0.0,0.0,1510.0,9706.0,47.3191,-122.213
4473400155,4.0,3.5,3160.0,4200.0,2.0,3.0,8.0,0.0,4.0,2180.0,5200.0,47.5963,-122.292
1402950450,4.0,2.5,2040.0,5472.0,2.0,3.0,8.0,0.0,0.0,2420.0,5782.0,47.3337,-122.189
1446403850,2.0,1.0,790.0,7153.0,1.0,4.0,6.0,0.0,0.0,810.0,7128.0,47.4869,-122.324
7129304540,5.0,2.0,1430.0,5600.0,1.5,3.0,6.0,0.0,0.0,1860.0,5980.0,47.5192,-122.266
8725950360,2.0,1.75,1570.0,1108.0,3.0,3.0,9.0,0.0,0.0,1940.0,1160.0,47.6215,-122.2
6130500120,3.0,2.5,1650.0,2201.0,3.0,3.0,8.0,0.0,0.0,1650.0,1965.0,47.7108,-122.333
3213200245,1.0,1.75,1020.0,4512.0,1.0,3.0,7.0,0.0,0.0,1230.0,5029.0,47.6724,-122.266
1926069192,4.0,4.25,5860.0,52889.0,2.0,4.0,10.0,0.0,0.0,3320.0,39066.0,47.7245,-122.095
7202340370,3.0,2.5,1690.0,6642.0,2.0,3.0,7.0,0.0,0.0,2120.0,5080.0,47.6793,-122.033
1774220160,3.0,2.5,2990.0,32239.0,2.0,4.0,8.0,0.0,0.0,2990.0,36497.0,47.7718,-122.095
1626079154,3.0,2.0,2010.0,251341.0,2.0,3.0,8.0,0.0,0.0,1780.0,108900.0,47.7416,-121.91
1952200240,3.0,2.5,2070.0,13241.0,1.5,5.0,9.0,0.0,0.0,2200.0,4500.0,47.6415,-122.315
5145100310,3.0,1.0,910.0,8008.0,1.0,3.0,7.0,0.0,0.0,1480.0,7404.0,47.726,-122.22
